Sale_ID,Date,Store_ID,Product_ID,Customer_ID,Quantity,Unit_Price,Gross_Sales,Discount_Rate,Discount_Amount,Net_Sales,Unit_Cost,Total_Cost,Profit,Sales_Channel,Payment_Method,Is_Return,Target_ID,Campaign_ID
196,2025-07-22,8,117,10265,3,3100,9300,0.11,1023.16,8276.84,1200,3600,4966.53,Online,Dijital Cüzdan,Hayır,1056,0
197,2025-07-11,8,111,10787,1,4200,4200,0.12,490.02,3709.98,2350,2350,1359.98,Online,Dijital Cüzdan,Hayır,1056,0
198,2025-01-05,3,103,10336,1,32000,32000,0.14,4524.24,27475.76,22500,22500,4563.62,Mağaza,Dijital Cüzdan,Hayır,1003,1
199,2025-08-25,5,106,10961,1,6500,6500,0.1,617.79,6588.08,3800,3800,2233.26,Mağaza,Kredi Kartı,Hayır,1061,4
200,2025-11-07,5,108,10332,1,5200,5200,0.08,393.91,4806.09,3000,3000,1806.09,Mağaza,Kredi Kartı,Hayır,1085,6
201,2025-02-25,3,113,10773,2,950,1900,0.12,224.43,1675.57,430,860,815.57,Online,Kredi Kartı,Hayır,1011,0
202,2026-03-19,2,106,10724,1,6500,6500,0.11,683.34,5816.66,3800,3800,1929.41,Online,Dijital Cüzdan,Hayır,1114,10
203,2025-08-25,8,105,10631,1,2800,2800,0.09,238.26,2561.74,1450,1450,1073.31,Mağaza,Kredi Kartı,Hayır,1064,4
204,2025-07-16,6,106,10706,2,6500,13000,0.14,1788.32,11211.68,3800,7600,3443.5,Online,Kredi Kartı,Hayır,1054,0
205,2026-05-29,1,113,11067,1,950,950,0.18,167.53,782.47,430,430,352.47,Online,Banka Kartı,Hayır,1129,0
206,2026-03-25,1,111,10980,1,4200,4200,0.17,716.84,3483.16,2350,2350,1133.16,Mağaza,Dijital Cüzdan,Hayır,1113,10
207,2025-12-26,8,118,10688,3,1800,5400,0.11,571.54,4828.46,850,2550,2278.46,Online,Kredi Kartı,Hayır,1096,8
208,2025-01-30,1,115,10442,1,1750,1750,0.18,309.12,1440.88,720,720,771.31,Online,Banka Kartı,Hayır,1001,0
209,2025-04-18,5,114,10611,2,5800,11600,0.06,746.99,10853.01,3350,6700,4153.01,Mağaza,Dijital Cüzdan,Hayır,1029,0
210,2026-03-21,2,104,10437,1,24500,24500,0.06,1576.91,22923.09,17000,17000,5579.24,Mağaza,Kredi Kartı,Hayır,1114,10
211,2026-03-14,1,102,10959,1,12500,12500,0.15,1831.54,10668.46,8500,8500,2008.43,Online,Kredi Kartı,Hayır,1113,0
212,2026-04-02,1,111,10902,2,4200,8400,0.1,816.36,7583.64,2350,4700,2883.64,Mağaza,Kredi Kartı,Hayır,1121,10
213,2026-05-10,3,102,11149,1,12500,12500,0.08,1057.23,11442.77,8500,8500,2771.12,Online,Kredi Kartı,Hayır,1131,0
214,2025-09-04,1,108,10801,1,5200,5200,0.14,731.81,4468.19,3000,3000,1468.19,Mağaza,Banka Kartı,Hayır,1065,4
215,2026-06-27,5,101,11171,1,18500,18500,0.06,1045.18,19549.4,12500,12500,5256.16,Mağaza,Kredi Kartı,Hayır,1141,11
216,2026-03-15,5,105,10171,1,2800,2800,0.13,376.38,2423.62,1450,1450,937.26,Mağaza,Dijital Cüzdan,Hayır,1117,10
217,2025-10-05,3,103,10310,1,32000,32000,0.08,2609.68,29390.32,22500,22500,6449.47,Mağaza,Dijital Cüzdan,Hayır,1075,5
218,2025-04-21,6,117,10979,1,3100,3100,0.07,209.37,2890.63,1200,1200,1791.8,Mağaza,Banka Kartı,Hayır,1030,0
219,2026-01-20,4,108,10352,1,5200,5200,0.06,295.61,4904.39,3000,3000,1904.39,Mağaza,Banka Kartı,Hayır,1100,0
220,2025-07-10,3,102,10860,3,12500,37500,0.13,4752.46,32747.54,8500,25500,6756.33,Mağaza,Dijital Cüzdan,Hayır,1051,0
221,2026-05-05,3,106,10996,1,6500,6500,0.07,480.24,6019.76,3800,3800,2129.47,Online,Banka Kartı,Hayır,1131,0
222,2026-03-02,3,114,10141,1,5800,5800,0.1,571.19,5228.81,3350,3350,1878.81,Online,Kredi Kartı,Hayır,1115,0
223,2026-02-09,8,116,11194,2,2300,4600,0.12,554.73,4045.27,1050,2100,2086.86,Online,Kredi Kartı,Hayır,1112,9
224,2025-12-01,5,103,10746,2,32000,64000,0.09,5687.12,58312.88,22500,45000,12438.18,Online,Banka Kartı,Hayır,1093,8
225,2025-07-28,2,116,10221,1,2300,2300,0.07,159.89,2140.11,1050,1050,1165.01,Mağaza,Banka Kartı,Hayır,1050,0
226,2025-01-22,6,108,10743,1,5200,5200,0.1,535.03,4664.97,3000,3000,1664.97,Online,Kredi Kartı,Hayır,1006,0
227,2025-07-27,2,114,10840,1,5800,5800,0.09,532.01,5267.99,3350,3350,1917.99,Online,Dijital Cüzdan,Hayır,1050,0
228,2025-01-08,1,114,10113,1,5800,5800,0.16,924.94,4875.06,3350,3350,1525.06,Mağaza,Banka Kartı,Hayır,1001,1
229,2026-06-13,3,117,11072,1,3100,3100,0.08,256.06,2843.94,1200,1200,1743.48,Mağaza,Banka Kartı,Hayır,1139,11
230,2025-06-15,6,115,11108,1,1750,1750,0.11,188.65,1561.35,720,720,895.99,Mağaza,Nakit,Hayır,1046,3
231,2026-05-11,3,101,10676,1,18500,18500,0.04,786.47,17713.53,12500,12500,4947.83,Mağaza,Kredi Kartı,Hayır,1131,0
232,2026-03-05,7,111,10173,1,4200,4200,0.1,405.99,3794.01,2350,2350,1444.01,Mağaza,Banka Kartı,Hayır,1119,0
233,2025-06-12,3,104,10145,1,24500,24500,0.09,2313.2,22186.8,17000,17000,4854.0,Online,Kredi Kartı,Hayır,1043,3
234,2026-01-01,2,120,10762,1,1250,1250,0.08,103.29,1146.71,570,570,576.71,Mağaza,Kredi Kartı,Hayır,1098,0
235,2026-06-10,8,106,10545,1,6500,6500,0.09,601.05,5898.95,3800,3800,2010.47,Mağaza,Kredi Kartı,Hayır,1144,11
236,2025-08-27,4,109,10321,1,8900,8900,0.04,359.79,8540.21,5100,5100,3440.21,Mağaza,Nakit,Hayır,1060,4
237,2025-03-13,6,105,11172,1,2800,2800,0.09,238.17,2561.83,1450,1450,1073.4,Online,Kredi Kartı,Hayır,1022,0
238,2026-03-21,6,104,10706,1,24500,24500,0.12,2825.25,21674.75,17000,17000,4349.63,Mağaza,Kredi Kartı,Hayır,1118,10
239,2026-05-24,8,113,10126,2,950,1900,0.05,95.76,1804.24,430,860,944.24,Mağaza,Kredi Kartı,Hayır,1136,0
240,2025-09-26,1,111,10912,3,4200,12600,0.15,1901.49,10698.51,2350,7050,3648.51,Mağaza,Kredi Kartı,Hayır,1065,0
241,2026-02-19,2,108,10675,1,5200,5200,0.1,523.75,4676.25,3000,3000,1676.25,Online,Kredi Kartı,Hayır,1106,0
242,2025-09-02,6,102,11153,1,12500,12500,0.09,1106.28,11393.72,8500,8500,2722.82,Mağaza,Banka Kartı,Hayır,1070,4
243,2025-03-01,4,116,10683,2,2300,4600,0.0,0.0,4600.0,1050,2100,2661.0,Mağaza,Nakit,Hayır,1020,0
244,2025-01-06,4,101,11017,1,18500,18500,0.13,2456.47,16043.53,12500,12500,3302.87,Mağaza,Dijital Cüzdan,Hayır,1004,1
245,2026-02-11,1,110,11099,3,3200,9600,0.11,1078.77,8521.23,1800,5400,3121.23,Mağaza,Nakit,Hayır,1105,9
246,2025-08-05,2,113,10216,1,950,950,0.13,122.3,827.7,430,430,397.7,Mağaza,Banka Kartı,Hayır,1058,0
247,2025-01-26,4,110,10743,2,3200,6400,0.06,395.42,6004.58,1800,3600,2404.58,Online,Banka Kartı,Hayır,1004,0
248,2025-01-05,2,103,10237,1,32000,32000,0.09,3031.48,28968.52,22500,22500,6034.0,Mağaza,Kredi Kartı,Hayır,1002,1
249,2026-06-16,2,116,10096,1,2300,2300,0.08,183.85,2116.15,1050,1050,1140.21,Online,Dijital Cüzdan,Hayır,1138,11
250,2026-01-25,1,107,10912,1,14500,14500,0.12,1689.14,12810.86,9300,9300,3510.86,Mağaza,Banka Kartı,Hayır,1097,0
251,2026-03-24,1,104,10072,1,24500,24500,0.24,5819.45,18680.55,17000,17000,1400.34,Mağaza,Kredi Kartı,Hayır,1113,10
252,2025-05-26,6,112,10918,2,3600,7200,0.07,514.51,6685.49,2050,4100,2585.49,Mağaza,Kredi Kartı,Hayır,1038,0
253,2026-01-23,6,101,10952,3,18500,55500,0.03,1671.14,53828.86,12500,37500,15521.43,Mağaza,Kredi Kartı,Hayır,1102,0
254,2025-09-06,1,107,10052,1,14500,14500,0.2,2830.41,11669.59,9300,9300,2369.59,Mağaza,Kredi Kartı,Hayır,1065,4
255,2026-06-10,1,116,10977,1,2300,2300,0.19,435.41,1864.59,1050,1050,879.85,Online,Banka Kartı,Hayır,1137,11
256,2026-04-07,4,119,10155,1,450,450,0.15,67.3,382.7,150,150,232.7,Online,Kredi Kartı,Hayır,1124,10
257,2025-01-13,2,113,10320,1,950,950,0.03,31.49,918.51,430,430,488.51,Mağaza,Kredi Kartı,Hayır,1002,1
258,2026-01-19,7,105,10301,1,2800,2800,0.05,135.59,2664.41,1450,1450,1174.45,Mağaza,Kredi Kartı,Hayır,1103,0
259,2026-02-03,6,105,10195,1,2800,2800,0.09,260.62,2539.38,1450,1450,1051.29,Mağaza,Kredi Kartı,Hayır,1110,9
260,2025-01-19,7,113,11050,2,950,1900,0.07,127.79,1772.21,430,860,912.21,Mağaza,Kredi Kartı,Hayır,1007,0
261,2026-05-06,4,109,10209,2,8900,17800,0.07,1325.24,16474.76,5100,10200,6274.76,Online,Kredi Kartı,Hayır,1132,0
262,2026-02-23,3,105,10733,1,2800,2800,0.12,334.46,2465.54,1450,1450,978.56,Online,Kredi Kartı,Hayır,1107,0
263,2025-12-03,5,116,10846,1,2300,2300,0.07,166.12,2133.88,1050,1050,1158.57,Mağaza,Kredi Kartı,Hayır,1093,8
264,2026-02-23,1,105,10798,2,2800,5600,0.12,660.9,4939.1,1450,2900,1965.01,Online,Kredi Kartı,Hayır,1105,0
265,2025-05-02,1,107,10997,4,14500,58000,0.16,9005.97,48994.03,9300,37200,11794.03,Mağaza,Nakit,Hayır,1033,0
266,2026-03-08,1,102,10253,1,12500,12500,0.13,1572.28,10927.72,8500,8500,2263.81,Online,Kredi Kartı,Hayır,1113,0
267,2025-02-13,3,115,10944,3,1750,5250,0.08,413.61,4836.39,720,2160,2845.66,Online,Banka Kartı,Hayır,1011,0
268,2025-11-13,2,106,10614,4,6500,26000,0.13,3441.72,22558.28,3800,15200,7019.91,Mağaza,Banka Kartı,Hayır,1082,6
269,2026-01-16,1,105,11200,1,2800,2800,0.12,339.62,2460.38,1450,1450,973.48,Mağaza,Kredi Kartı,Hayır,1097,0
270,2025-05-25,5,107,10184,2,14500,29000,0.06,1883.25,27116.75,9300,18600,8516.75,Online,Nakit,Hayır,1037,0
271,2025-11-23,8,119,10499,1,450,450,0.17,76.41,373.59,150,150,223.59,Mağaza,Banka Kartı,Hayır,1088,7
272,2025-12-29,1,111,10857,2,4200,8400,0.17,1449.28,6950.72,2350,4700,2250.72,Mağaza,Banka Kartı,Hayır,1089,8
273,2025-02-19,4,104,11000,1,24500,24500,0.1,2517.94,21982.06,17000,17000,4652.33,Mağaza,Banka Kartı,Hayır,1012,0
274,2025-03-06,1,116,10486,1,2300,2300,0.14,321.04,1978.96,1050,1050,998.22,Online,Kredi Kartı,Hayır,1017,0
275,2025-12-21,8,105,10195,1,2800,2800,0.11,306.44,2493.56,1450,1450,1006.16,Mağaza,Kredi Kartı,Hayır,1096,8
276,2025-06-13,2,109,11045,1,8900,8900,0.09,776.38,8123.62,5100,5100,3023.62,Mağaza,Dijital Cüzdan,Hayır,1042,3
277,2025-05-21,7,113,10798,3,950,2850,0.1,271.55,2578.45,430,1290,1288.45,Online,Nakit,Hayır,1039,0
278,2025-05-08,2,113,11079,1,950,950,0.1,98.05,851.95,430,430,421.95,Online,Nakit,Hayır,1034,0
279,2026-02-02,6,102,11026,1,12500,12500,0.15,1935.04,10564.96,8500,8500,1906.49,Mağaza,Kredi Kartı,Hayır,1110,9
280,2026-04-08,2,118,10304,3,1800,5400,0.11,612.32,4787.68,850,2550,2237.68,Mağaza,Nakit,Hayır,1122,10
281,2025-07-06,2,111,11165,1,4200,4200,0.11,481.64,3718.36,2350,2350,1368.36,Online,Kredi Kartı,Hayır,1050,0
282,2025-07-09,1,120,10089,2,1250,2500,0.18,459.7,2040.3,570,1140,900.3,Mağaza,Kredi Kartı,Hayır,1049,0
283,2026-01-23,2,115,10880,2,1750,3500,0.08,280.67,3219.33,720,1440,1892.0,Online,Kredi Kartı,Hayır,1098,0
284,2026-03-05,7,120,11008,1,1250,1250,0.15,190.85,1059.15,570,570,489.15,Online,Kredi Kartı,Hayır,1119,0
285,2025-10-11,5,110,10586,1,3200,3200,0.03,89.55,3110.45,1800,1800,1310.45,Mağaza,Kredi Kartı,Hayır,1077,5
286,2025-08-25,3,104,10305,1,24500,24500,0.11,2780.81,21719.19,17000,17000,4393.4,Online,Banka Kartı,Hayır,1059,4
287,2025-07-13,8,115,11189,1,1750,1750,0.13,223.6,1526.4,720,720,859.83,Mağaza,Banka Kartı,Hayır,1056,0
288,2025-10-14,3,116,10531,1,2300,2300,0.03,69.81,2230.19,1050,1050,1258.25,Mağaza,Nakit,Hayır,1075,5
289,2025-05-16,8,118,10284,1,1800,1800,0.1,176.67,1623.33,850,850,773.33,Online,Nakit,Hayır,1040,0
290,2025-06-20,1,107,10441,1,14500,14500,0.13,1835.71,12664.29,9300,9300,3364.29,Mağaza,Kredi Kartı,Hayır,1041,3
291,2025-06-08,8,111,10188,2,4200,8400,0.03,280.68,8119.32,2350,4700,3419.32,Mağaza,Kredi Kartı,Hayır,1048,3
292,2025-07-20,1,118,10847,4,1800,7200,0.15,1098.3,6101.7,850,3400,2701.7,Mağaza,Kredi Kartı,Hayır,1049,0
293,2026-05-02,4,118,10963,1,1800,1800,0.08,149.56,1650.44,850,850,800.44,Online,Banka Kartı,Hayır,1132,0
294,2026-05-19,3,101,11182,1,18500,18500,0.13,2480.12,16019.88,12500,12500,3279.58,Online,Nakit,Hayır,1131,0
295,2026-01-06,4,114,10745,2,5800,11600,0.08,904.26,10695.74,3350,6700,3995.74,Mağaza,Kredi Kartı,Hayır,1100,0
296,2025-04-13,4,113,10627,1,950,950,0.04,40.48,909.52,430,430,479.52,Mağaza,Banka Kartı,Hayır,1028,2
297,2025-05-05,3,102,10557,2,12500,25000,0.07,1865.06,23134.94,8500,17000,5787.92,Mağaza,Banka Kartı,Hayır,1035,0
298,2025-11-09,8,119,10999,1,450,450,0.12,55.37,394.63,150,150,244.63,Online,Kredi Kartı,Hayır,1088,6
299,2026-04-03,8,110,10630,1,3200,3200,0.13,420.02,2779.98,1800,1800,979.98,Mağaza,Kredi Kartı,Hayır,1128,10
300,2025-08-18,8,114,10372,4,5800,23200,0.11,2504.17,20695.83,3350,13400,7295.83,Online,Banka Kartı,Hayır,1064,4
301,2025-07-16,8,119,10309,4,450,1800,0.08,144.39,1655.61,150,600,1055.61,Mağaza,Kredi Kartı,Hayır,1056,0
302,2026-02-27,6,103,10102,1,32000,32000,0.15,4753.48,27246.52,22500,22500,4337.83,Mağaza,Banka Kartı,Hayır,1110,0
303,2025-06-20,8,118,10132,1,1800,1800,0.09,163.3,1636.7,850,850,786.7,Mağaza,Dijital Cüzdan,Hayır,1048,3
304,2026-01-17,7,115,10202,3,1750,5250,0.07,342.29,4907.71,720,2160,2919.48,Mağaza,Dijital Cüzdan,Hayır,1103,0
305,2025-06-22,3,118,11171,2,1800,3600,0.07,247.79,3352.21,850,1700,1652.21,Mağaza,Dijital Cüzdan,Hayır,1043,3
306,2026-03-29,6,111,10294,1,4200,4200,0.1,414.97,3785.03,2350,2350,1435.03,Mağaza,Kredi Kartı,Hayır,1118,10
307,2025-12-16,8,101,10033,1,18500,18500,0.09,1644.93,16855.07,12500,12500,4102.25,Mağaza,Dijital Cüzdan,Hayır,1096,8
308,2026-05-09,6,114,10018,2,5800,11600,0.19,2177.68,9422.32,3350,6700,2722.32,Mağaza,Kredi Kartı,Hayır,1134,0
309,2025-01-04,3,108,10872,1,5200,5200,0.09,470.44,4729.56,3000,3000,1729.56,Mağaza,Kredi Kartı,Hayır,1003,1
310,2025-04-03,1,109,10672,3,8900,26700,0.15,4024.49,22675.51,5100,15300,7375.51,Mağaza,Kredi Kartı,Hayır,1025,2
311,2025-01-06,7,110,11139,1,3200,3200,0.03,100.3,3099.7,1800,1800,1299.7,Online,Kredi Kartı,Hayır,1007,1
312,2025-10-15,8,111,10208,1,4200,4200,0.0,1.75,4198.25,2350,2350,1848.25,Mağaza,Dijital Cüzdan,Hayır,1080,5
313,2025-05-26,3,114,10161,1,5800,5800,0.06,336.67,5463.33,3350,3350,2113.33,Mağaza,Banka Kartı,Hayır,1035,0
314,2026-02-28,1,115,10319,1,1750,1750,0.14,247.19,1502.81,720,720,835.41,Online,Banka Kartı,Hayır,1105,0
315,2026-04-02,2,116,10462,2,2300,4600,0.06,253.58,4346.42,1050,2100,2398.54,Mağaza,Dijital Cüzdan,Hayır,1122,10
316,2025-07-21,4,114,10909,1,5800,5800,0.07,431.0,5369.0,3350,3350,2019.0,Mağaza,Nakit,Hayır,1052,0
317,2025-07-31,2,117,10052,2,3100,6200,0.03,161.33,6038.67,1200,2400,3850.02,Online,Kredi Kartı,Hayır,1050,0
318,2025-01-06,5,103,10052,2,32000,64000,0.12,7451.28,56548.72,22500,45000,10700.49,Online,Kredi Kartı,Hayır,1005,1
319,2026-01-11,8,118,11195,1,1800,1800,0.08,140.82,1659.18,850,850,809.18,Mağaza,Nakit,Hayır,1104,0
320,2026-03-23,5,109,10618,1,8900,8900,0.1,854.1,8045.9,5100,5100,2945.9,Mağaza,Banka Kartı,Hayır,1117,10
321,2025-04-16,3,111,10610,1,4200,4200,0.09,376.19,3823.81,2350,2350,1473.81,Mağaza,Banka Kartı,Hayır,1027,0
322,2026-02-05,8,110,10131,1,3200,3200,0.05,168.02,3031.98,1800,1800,1231.98,Mağaza,Banka Kartı,Hayır,1112,9
323,2025-04-06,4,111,10964,1,4200,4200,0.09,391.29,3808.71,2350,2350,1458.71,Mağaza,Nakit,Hayır,1028,2
324,2026-01-23,1,106,10223,1,6500,6500,0.19,1251.3,5248.7,3800,3800,1369.97,Mağaza,Banka Kartı,Hayır,1097,0
325,2026-03-28,4,104,10315,1,24500,24500,0.07,1700.37,22799.63,17000,17000,5457.64,Online,Kredi Kartı,Hayır,1116,10
326,2026-02-20,5,103,10837,1,32000,32000,0.12,3683.93,28316.07,22500,22500,5391.33,Mağaza,Banka Kartı,Hayır,1109,0
327,2026-05-19,7,110,11150,3,3200,9600,0.14,1345.54,8254.46,1800,5400,2854.46,Online,Nakit,Hayır,1135,0
328,2026-03-30,8,103,10512,2,32000,64000,0.08,5396.38,58603.62,22500,45000,12724.57,Mağaza,Dijital Cüzdan,Hayır,1120,10
329,2025-10-18,2,105,10130,1,2800,2800,0.07,-209.08,-2590.92,1450,-1450,-1102.06,Mağaza,Banka Kartı,Evet,1074,5
330,2026-06-18,1,104,10708,2,24500,49000,0.14,6643.95,42356.05,17000,34000,7720.71,Mağaza,Banka Kartı,Hayır,1137,11
331,2025-07-12,1,103,11068,2,32000,64000,0.16,10489.45,53510.55,22500,45000,7707.89,Online,Banka Kartı,Hayır,1049,0
332,2025-05-30,6,119,10188,1,450,450,0.16,72.83,377.17,150,150,227.17,Mağaza,Kredi Kartı,Hayır,1038,0
333,2026-05-30,6,114,10244,1,5800,5800,0.06,333.93,5466.07,3350,3350,2116.07,Mağaza,Nakit,Hayır,1134,0
334,2026-01-28,3,119,10923,2,450,900,0.1,88.91,811.09,150,300,511.09,Mağaza,Kredi Kartı,Hayır,1099,0
335,2025-11-12,3,113,10603,1,950,950,0.15,144.95,805.05,430,430,375.05,Online,Kredi Kartı,Hayır,1083,6
336,2025-03-17,8,118,10935,2,1800,3600,0.12,420.62,3179.38,850,1700,1479.38,Mağaza,Banka Kartı,Hayır,1024,2
337,2025-09-27,8,112,10934,1,3600,3600,0.08,282.96,3317.04,2050,2050,1267.04,Mağaza,Banka Kartı,Hayır,1072,0
338,2025-08-13,2,110,10319,1,3200,3200,0.09,294.56,2905.44,1800,1800,1105.44,Mağaza,Dijital Cüzdan,Hayır,1058,0
339,2026-06-14,6,111,10954,2,4200,8400,0.05,441.41,7958.59,2350,4700,3258.59,Mağaza,Kredi Kartı,Hayır,1142,11
340,2025-04-23,5,107,10274,1,14500,14500,0.06,870.64,13629.36,9300,9300,4329.36,Mağaza,Kredi Kartı,Hayır,1029,0
341,2025-09-08,1,114,10763,1,5800,5800,0.14,827.68,4972.32,3350,3350,1622.32,Mağaza,Kredi Kartı,Hayır,1065,4
342,2025-08-21,3,119,10925,1,450,450,0.04,17.0,433.0,150,150,283.0,Online,Banka Kartı,Hayır,1059,4
343,2025-03-24,1,116,10071,2,2300,4600,0.13,606.06,3993.94,1050,2100,2033.73,Mağaza,Kredi Kartı,Hayır,1017,2
344,2025-05-05,2,110,10024,2,3200,6400,0.1,614.65,5785.35,1800,3600,2185.35,Mağaza,Kredi Kartı,Hayır,1034,0
345,2025-06-24,5,119,10134,2,450,900,0.12,109.78,885.05,150,300,549.05,Mağaza,Kredi Kartı,Hayır,1045,3
346,2025-03-10,3,120,10758,1,1250,1250,0.06,76.74,1173.26,570,570,603.26,Mağaza,Banka Kartı,Hayır,1019,0
347,2025-02-16,3,111,10938,1,4200,4200,0.08,324.51,3875.49,2350,2350,1525.49,Mağaza,Nakit,Hayır,1011,0
348,2025-09-13,4,118,10202,2,1800,3600,0.08,291.43,3308.57,850,1700,1608.57,Mağaza,Kredi Kartı,Hayır,1068,4
349,2025-01-30,1,101,10161,1,18500,18500,0.13,2327.93,16172.07,12500,12500,3429.49,Mağaza,Nakit,Hayır,1001,0
350,2025-10-08,6,102,11070,1,12500,12500,0.07,839.45,11660.55,8500,8500,2985.64,Mağaza,Dijital Cüzdan,Hayır,1078,5
351,2025-08-25,3,101,10498,1,18500,18500,0.11,1973.37,16526.63,12500,12500,3778.73,Mağaza,Kredi Kartı,Hayır,1059,4
352,2025-09-05,3,116,10105,4,2300,9200,0.16,1446.56,7753.44,1050,4200,3824.81,Mağaza,Banka Kartı,Hayır,1067,4
353,2026-01-03,8,102,10947,1,12500,12500,0.09,1117.41,11382.59,8500,8500,2711.85,Mağaza,Nakit,Hayır,1104,0
354,2026-05-10,2,101,11109,1,18500,18500,0.12,2164.03,16335.97,12500,12500,3590.93,Mağaza,Nakit,Hayır,1130,0
355,2025-01-25,5,104,11101,2,24500,49000,0.03,1610.12,47389.88,17000,34000,12679.03,Mağaza,Kredi Kartı,Hayır,1005,0
356,2026-05-05,3,107,10525,1,14500,14500,0.09,1338.13,13161.87,9300,9300,3861.87,Mağaza,Nakit,Hayır,1131,0
357,2026-05-09,8,110,10822,1,3200,3200,0.13,427.14,2772.86,1800,1800,972.86,Mağaza,Kredi Kartı,Hayır,1136,0
358,2025-11-10,7,102,10908,2,12500,25000,0.16,4083.07,20916.93,8500,17000,3603.17,Mağaza,Banka Kartı,Hayır,1087,6
359,2026-01-10,2,111,10984,1,4200,4200,0.07,307.64,3892.36,2350,2350,1542.36,Mağaza,Banka Kartı,Hayır,1098,0
360,2025-01-25,5,106,10291,1,6500,6500,0.13,841.67,5658.33,3800,3800,1773.46,Online,Nakit,Hayır,1005,0
361,2025-11-30,1,106,10339,1,6500,6500,0.2,1308.1,5191.9,3800,3800,1314.02,Mağaza,Kredi Kartı,Hayır,1081,7
362,2025-12-21,8,117,10013,1,3100,3100,0.08,253.99,2846.01,1200,1200,1745.62,Online,Banka Kartı,Hayır,1096,8
363,2025-04-26,2,120,10534,2,1250,2500,0.05,128.84,2371.16,570,1140,1231.16,Mağaza,Dijital Cüzdan,Hayır,1026,0
364,2025-02-17,7,110,10552,1,3200,3200,0.1,335.62,2864.38,1800,1800,1064.38,Mağaza,Banka Kartı,Hayır,1015,0
365,2025-04-09,2,107,10127,1,14500,14500,0.09,1263.44,13236.56,9300,9300,3936.56,Online,Dijital Cüzdan,Hayır,1026,2
366,2026-04-04,5,119,10775,1,450,450,0.04,19.12,430.88,150,150,280.88,Online,Dijital Cüzdan,Hayır,1125,10
367,2026-06-07,8,111,11013,3,4200,12600,0.09,1104.39,11495.61,2350,7050,4445.61,Mağaza,Kredi Kartı,Hayır,1144,11
368,2026-02-09,7,115,10823,3,1750,5250,0.06,308.74,4941.26,720,2160,2954.2,Mağaza,Dijital Cüzdan,Hayır,1111,9
369,2025-08-02,1,109,10971,2,8900,17800,0.07,1167.38,16632.62,5100,10200,6432.62,Online,Banka Kartı,Hayır,1057,0
370,2026-05-18,4,105,10222,1,2800,2800,0.08,212.87,2587.13,1450,1450,1098.32,Mağaza,Dijital Cüzdan,Hayır,1132,0
371,2026-03-24,2,113,10397,1,950,950,0.02,17.18,932.82,430,430,502.82,Mağaza,Kredi Kartı,Hayır,1114,10
372,2025-09-15,3,114,10099,2,5800,11600,0.08,897.39,10702.61,3350,6700,4002.61,Mağaza,Kredi Kartı,Hayır,1067,4
373,2025-05-01,2,110,10279,1,3200,3200,0.08,243.58,2956.42,1800,1800,1156.42,Mağaza,Banka Kartı,Hayır,1034,0
374,2025-02-23,2,106,10693,2,6500,13000,0.16,2108.33,10891.67,3800,7600,3128.3,Mağaza,Nakit,Hayır,1010,0
375,2025-11-27,4,118,10788,1,1800,1800,0.15,262.07,1537.93,850,850,687.93,Mağaza,Dijital Cüzdan,Hayır,1084,7
376,2025-08-29,1,106,10376,1,6500,6500,0.16,1014.14,5485.86,3800,3800,1603.57,Mağaza,Kredi Kartı,Hayır,1057,4
377,2026-06-14,4,114,10236,1,5800,5800,0.12,722.9,5077.1,3350,3350,1727.1,Mağaza,Banka Kartı,Hayır,1140,11
378,2026-04-28,2,109,10658,1,8900,8900,0.07,583.15,8316.85,5100,5100,3216.85,Mağaza,Banka Kartı,Hayır,1122,0
379,2025-07-06,2,111,10068,2,4200,8400,0.07,550.32,7849.68,2350,4700,3149.68,Mağaza,Dijital Cüzdan,Hayır,1050,0
380,2025-09-19,6,105,10968,1,2800,2800,0.05,151.91,2648.09,1450,1450,1158.37,Mağaza,Kredi Kartı,Hayır,1070,0
381,2025-12-30,1,113,10814,1,950,950,0.24,223.64,726.36,430,430,296.36,Online,Kredi Kartı,Hayır,1089,8
382,2026-05-06,3,105,11200,3,2800,8400,0.1,853.72,7546.28,1450,4350,3083.08,Online,Banka Kartı,Hayır,1131,0
383,2026-03-07,3,111,10584,1,4200,4200,0.06,238.85,3961.15,2350,2350,1611.15,Mağaza,Banka Kartı,Hayır,1115,0
384,2025-08-27,4,107,10617,3,14500,43500,0.11,4678.65,38821.35,9300,27900,10921.35,Mağaza,Dijital Cüzdan,Hayır,1060,4
385,2025-10-31,5,120,10872,1,1250,1250,0.05,66.18,1183.82,570,570,613.82,Online,Banka Kartı,Hayır,1077,5
386,2025-10-25,3,120,10818,1,1250,1250,0.07,81.44,1168.56,570,570,598.56,Online,Banka Kartı,Hayır,1075,5
387,2025-03-17,2,116,10053,3,2300,6900,0.07,478.69,6421.31,1050,3150,3496.06,Mağaza,Kredi Kartı,Hayır,1018,2
388,2025-11-29,7,120,10982,2,1250,2500,0.14,358.97,2141.03,570,1140,1001.03,Online,Banka Kartı,Hayır,1087,7
389,2026-04-19,8,103,10716,1,32000,32000,0.11,3410.89,28589.11,22500,22500,5660.27,Online,Kredi Kartı,Hayır,1128,0
390,2025-10-10,1,120,10392,1,1250,1250,0.14,171.74,1078.26,570,570,508.26,Mağaza,Banka Kartı,Hayır,1073,5
